id	chromosome_number	start_mb	stop_mb
Glyma.13g258400	13	36281670	36281780
Glyma.13g258500	13	36283998	36285947
Glyma.13g258600	13	36287835	36290467
Glyma.13g258700	13	36295392	36299903
Glyma.13g258800	13	36302878	36307327
Glyma.13g258900	13	36319326	36322560
Glyma.13g259000	13	36333922	36334294
Glyma.13g259100	13	36342871	36350571
Glyma.13g259200	13	36358298	36364468
Glyma.13g259300	13	36365550	36370685
Glyma.13g259400	13	36380971	36382943
Glyma.13g259500	13	36394595	36396581
Glyma.13g259600	13	36410492	36411937
Glyma.13g259700	13	36413286	36421644
Glyma.13g259800	13	36422374	36422571
Glyma.13g259900	13	36428398	36430459
Glyma.13g260000	13	36434422	36435401
Glyma.13g260100	13	36439763	36440572
Glyma.13g260200	13	36442598	36443899
Glyma.13g260300	13	36454861	36457880
Glyma.13g260400	13	36459565	36460551
Glyma.13g260500	13	36462990	36466454
Glyma.13g260600	13	36467412	36479638
Glyma.13g260700	13	36468910	36472973
Glyma.13g260800	13	36486807	36487456
Glyma.13g260900	13	36493960	36494759
Glyma.13g261000	13	36494874	36510778
Glyma.13g261100	13	36511671	36513583
Glyma.13g261200	13	36513920	36521762
Glyma.13g261300	13	36515827	36516559
Glyma.13g261400	13	36531853	36536326
Glyma.13g261500	13	36537797	36541404
Glyma.13g261600	13	36546475	36548536
Glyma.13g261700	13	36553556	36556696
Glyma.13g261800	13	36568871	36570396
Glyma.13g261900	13	36571819	36576038
Glyma.13g262000	13	36579260	36585256
Glyma.13g262100	13	36586108	36589827
Glyma.13g262200	13	36591312	36595829
Glyma.13g262300	13	36592394	36593638
Glyma.13g262400	13	36600186	36601991
Glyma.13g262500	13	36603843	36608523
Glyma.13g262600	13	36612366	36614107
Glyma.13g262700	13	36617625	36621135
Glyma.13g262800	13	36625422	36628081
Glyma.13g262900	13	36635322	36637117
Glyma.13g263000	13	36643870	36645875
Glyma.13g263100	13	36651160	36653640
Glyma.13g263200	13	36652023	36663332
Glyma.13g263300	13	36664541	36668259
Glyma.13g263400	13	36671175	36675044
Glyma.13g263500	13	36676213	36676962
Glyma.13g263700	13	36687392	36688292
Glyma.13g263600	13	36687392	36692071
Glyma.13g263800	13	36698350	36700879
Glyma.13g263900	13	36705555	36706942
Glyma.13g264000	13	36707745	36709746
Glyma.13g264100	13	36711934	36719667
Glyma.13g264200	13	36723747	36728882
Glyma.13g264300	13	36734670	36739644
Glyma.13g264400	13	36740782	36744087
Glyma.13g264500	13	36755174	36759150
Glyma.13g264600	13	36759779	36772020
Glyma.13g264700	13	36777937	36778881
Glyma.13g264800	13	36778716	36780468
Glyma.13g264900	13	36798651	36802529
Glyma.13g265000	13	36804691	36808953
Glyma.13g265100	13	36815421	36815702
Glyma.13g265200	13	36815831	36820258
Glyma.13g265300	13	36822869	36825402
Glyma.13g265400	13	36831182	36833520
Glyma.13g265500	13	36837286	36840353
Glyma.13g265600	13	36845909	36850693
Glyma.13g265700	13	36854142	36865551
Glyma.13g265800	13	36865709	36869591
Glyma.13g265900	13	36872475	36875932
Glyma.13g266000	13	36876648	36889609
Glyma.13g266100	13	36896430	36909359
Glyma.13g266200	13	36916338	36917560
Glyma.13g266300	13	36930645	36942354
Glyma.13g266400	13	36951398	36957422
Glyma.13g266500	13	36960188	36965286
Glyma.13g266600	13	36972604	36976752
Glyma.13g266700	13	36988319	36990952
Glyma.13g266800	13	36993350	36994551
Glyma.13g266900	13	36996323	36997711
Glyma.13g267000	13	37000605	37000838
Glyma.13g267100	13	37002912	37004219
Glyma.13g267200	13	37006836	37007024
Glyma.13g267300	13	37007075	37007582
Glyma.13g267400	13	37010187	37012198
Glyma.13g267500	13	37017787	37021076
Glyma.13g267600	13	37023409	37025614
Glyma.13g267700	13	37035749	37037544
Glyma.13g267800	13	37045644	37046695
Glyma.13g267900	13	37049135	37051046
Glyma.13g268000	13	37052471	37057810
Glyma.13g268100	13	37059014	37062538
Glyma.13g268200	13	37064288	37065220
Glyma.13g268300	13	37065946	37070409
Glyma.13g268400	13	37074068	37076129
Glyma.13g268500	13	37082792	37087335
Glyma.13g268600	13	37091919	37095759
Glyma.13g268700	13	37092240	37092446
Glyma.13g268800	13	37110459	37115779
Glyma.13g268900	13	37120246	37120479
Glyma.13g269000	13	37128405	37133047
Glyma.13g269100	13	37135466	37137784
Glyma.13g269200	13	37143492	37147716
Glyma.13g269300	13	37151201	37153757
Glyma.13g269400	13	37160045	37160791
Glyma.13g269500	13	37167036	37168962
Glyma.13g269600	13	37172857	37177184
Glyma.13g269700	13	37182645	37185206
Glyma.13g269800	13	37187223	37191486
Glyma.13g269900	13	37192682	37196249
Glyma.13g270000	13	37196559	37199091
Glyma.13g270100	13	37204783	37206794
Glyma.13g270200	13	37209460	37210734
Glyma.13g270300	13	37230141	37232518
Glyma.13g270400	13	37245728	37252308
Glyma.13g270500	13	37253396	37258520
Glyma.13g270600	13	37265741	37269626
Glyma.13g270700	13	37272214	37273437
Glyma.13g270800	13	37275486	37279668
Glyma.13g270900	13	37283330	37287169
Glyma.13g271000	13	37307224	37312279
Glyma.13g271100	13	37313142	37323355
Glyma.13g271200	13	37329145	37332717
Glyma.13g271300	13	37333350	37335248
Glyma.13g271400	13	37337276	37339450
Glyma.13g271500	13	37340399	37347149
Glyma.13g271600	13	37349043	37349282
Glyma.13g271700	13	37375211	37377285
Glyma.13g271800	13	37378417	37382805
Glyma.13g271900	13	37390552	37394107
Glyma.13g272000	13	37395588	37400547
Glyma.13g272100	13	37405827	37414114
Glyma.13g272200	13	37418400	37422254
Glyma.13g272300	13	37430794	37435987
Glyma.13g272400	13	37439343	37444388
Glyma.13g272500	13	37446151	37449812
Glyma.13g272600	13	37457745	37464257
Glyma.13g272700	13	37464824	37468689
Glyma.13g272800	13	37471216	37475294
Glyma.13g272900	13	37478430	37484264
Glyma.13g273000	13	37489719	37492339
Glyma.13g273100	13	37500356	37503771
Glyma.13g273200	13	37505000	37506646
Glyma.13g273300	13	37510973	37519007
Glyma.13g273400	13	37520599	37524504
Glyma.13g273500	13	37522431	37526697
Glyma.13g273600	13	37528790	37531199
Glyma.13g273700	13	37531864	37532647
Glyma.13g273800	13	37533710	37536736
Glyma.13g273900	13	37537254	37540318
Glyma.13g274000	13	37542937	37546447
Glyma.13g274100	13	37556844	37559697
Glyma.13g274200	13	37569085	37570584
Glyma.13g274300	13	37580356	37583227
Glyma.13g274400	13	37596283	37601071
Glyma.13g274500	13	37603810	37615175
Glyma.13g274600	13	37622655	37623689
Glyma.13g274700	13	37640641	37643600
Glyma.13g274800	13	37649393	37653534
Glyma.13g274900	13	37653086	37655331
Glyma.13g275000	13	37661858	37662475
Glyma.13g275100	13	37668682	37671858
Glyma.13g275200	13	37672402	37672903
Glyma.13g275300	13	37687500	37688632
Glyma.13g275400	13	37692197	37699959
Glyma.13g275500	13	37700569	37704898
Glyma.13g275600	13	37706574	37710287
Glyma.13g275700	13	37713503	37714588
Glyma.13g2758002	13	37720620	37722090
Glyma.13g2758001	13	37722201	37722383
Glyma.13g275900	13	37737744	37746130
Glyma.13g276000	13	37747241	37754663
Glyma.13g276100	13	37756820	37759545
Glyma.13g276200	13	37776988	37777435
Glyma.13g276300	13	37780556	37784313
Glyma.13g276400	13	37787475	37792273
Glyma.13g276500	13	37795486	37800429
Glyma.13g276600	13	37807568	37811453
Glyma.13g276700	13	37813197	37819453
Glyma.13g276800	13	37825398	37834366
Glyma.13g276900	13	37840951	37847094
Glyma.13g277000	13	37849555	37850752
Glyma.13g277100	13	37855223	37859146
Glyma.13g277200	13	37860012	37865239
Glyma.13g277300	13	37861788	37862045
Glyma.13g277400	13	37872791	37879361
Glyma.13g277500	13	37883863	37887320
Glyma.13g277600	13	37889872	37890432
Glyma.13g277700	13	37891900	37898103
Glyma.13g277800	13	37899444	37901121
Glyma.13g277900	13	37903110	37905814
Glyma.13g278000	13	37912426	37913494
Glyma.13g278100	13	37917083	37923020
Glyma.13g278200	13	37930619	37937728
Glyma.13g278300	13	37941278	37948343
Glyma.13g278400	13	37951890	37960116
Glyma.13g278500	13	37963692	37969302
Glyma.13g278600	13	37972164	37977113
Glyma.13g278700	13	37981795	37987464
Glyma.13g278800	13	37989524	37997368
Glyma.13g278900	13	37997996	38001564
Glyma.13g279000	13	38006901	38012242
Glyma.13g279100	13	38013681	38016023
Glyma.13g279200	13	38036685	38038796
Glyma.13g279300	13	38042303	38042955
Glyma.13g279400	13	38043934	38049646
Glyma.13g279500	13	38078900	38081247
Glyma.13g279600	13	38084849	38092563
Glyma.13g279700	13	38100372	38101611
Glyma.13g279800	13	38113704	38117785
Glyma.13g279900	13	38124292	38125955
Glyma.13g280000	13	38147198	38149541
Glyma.13g2801002	13	38157125	38158223
Glyma.13g2801001	13	38161427	38161548
Glyma.13g280200	13	38163211	38166115
Glyma.13g280300	13	38167832	38170758
Glyma.13g280400	13	38172254	38173250
Glyma.13g280500	13	38176193	38179088
Glyma.13g280600	13	38182118	38185784
Glyma.13g280700	13	38189396	38201790
Glyma.13g280800	13	38202658	38204123
Glyma.13g2809002	13	38209952	38210089
Glyma.13g2809001	13	38210264	38210899
Glyma.13g281000	13	38229377	38229871
Glyma.13g281100	13	38265240	38266831
Glyma.13g281200	13	38269640	38271218
Glyma.13g281300	13	38274244	38278513
Glyma.13g281400	13	38284526	38289393
Glyma.13g281500	13	38286002	38286446
Glyma.13g281600	13	38297090	38299107
Glyma.13g281700	13	38304211	38306896
Glyma.13g281800	13	38310259	38312733
Glyma.13g281900	13	38326297	38337895
Glyma.13g282000	13	38340450	38342431
Glyma.13g282100	13	38345394	38347751
Glyma.13g282200	13	38360891	38361959
Glyma.13g282300	13	38369413	38372602
Glyma.13g282400	13	38378296	38378974
Glyma.13g282500	13	38380065	38380794
Glyma.13g282600	13	38383826	38385811
Glyma.13g282700	13	38386966	38394604
Glyma.13g282800	13	38399699	38401223
Glyma.13g282900	13	38431808	38432686
Glyma.13g283000	13	38445487	38448349
Glyma.13g283100	13	38451885	38455789
Glyma.13g283200	13	38458232	38462499
Glyma.13g283300	13	38466931	38469434
Glyma.13g283400	13	38473895	38478988
Glyma.13g283500	13	38480486	38485083
Glyma.13g283600	13	38485648	38487299
Glyma.13g283700	13	38487889	38489008
Glyma.13g283800	13	38489470	38491583
Glyma.13g283900	13	38492610	38495189
Glyma.13g284000	13	38505942	38506313
Glyma.13g284100	13	38509353	38513924
Glyma.13g284200	13	38519899	38524486
Glyma.13g284300	13	38521442	38522084
Glyma.13g284400	13	38527793	38533763
Glyma.13g284500	13	38554687	38555133
Glyma.13g284600	13	38565665	38569328
Glyma.13g284700	13	38586278	38588431
Glyma.13g284800	13	38593801	38595905
Glyma.13g284900	13	38600041	38604590
Glyma.13g285000	13	38601707	38602021
Glyma.13g285100	13	38608972	38609427
Glyma.13g285200	13	38611053	38614182
Glyma.13g285300	13	38620640	38623760
Glyma.13g285400	13	38624145	38627680
Glyma.13g285500	13	38645633	38650428
Glyma.13g285600	13	38651123	38654218
Glyma.13g285700	13	38657018	38659456
Glyma.13g285800	13	38661529	38663910
Glyma.13g285900	13	38682756	38683528
Glyma.13g286000	13	38686772	38687734
Glyma.13g286100	13	38688915	38694223
Glyma.13g286200	13	38695505	38700341
Glyma.13g286300	13	38695509	38699681
Glyma.13g286400	13	38705263	38711683
Glyma.13g286500	13	38712282	38713969
Glyma.13g286600	13	38716389	38718086
Glyma.13g286700	13	38721818	38724420
Glyma.13g286800	13	38724716	38725735
Glyma.13g286900	13	38725961	38729770
Glyma.13g287000	13	38736311	38743172
Glyma.13g287100	13	38759077	38767736
Glyma.13g287200	13	38768233	38773271
Glyma.13g287300	13	38777160	38778085
Glyma.13g287400	13	38779461	38786945
Glyma.13g287500	13	38789376	38790652
Glyma.13g287600	13	38798562	38802911
Glyma.13g287700	13	38819754	38820478
Glyma.13g287800	13	38826083	38828282
Glyma.13g287900	13	38832605	38832814
Glyma.13g288000	13	38835713	38839495
Glyma.13g288100	13	38876942	38877822
Glyma.13g288200	13	38878811	38883430
Glyma.13g288300	13	38884224	38887378
Glyma.13g288400	13	38889339	38897126
Glyma.13g288500	13	38900245	38902233
Glyma.13g288600	13	38902325	38910090
Glyma.13g288700	13	38917387	38918704
Glyma.13g288800	13	38926081	38930196
Glyma.13g288900	13	38937112	38937819
Glyma.13g289000	13	38938907	38940292
Glyma.13g289100	13	38944160	38946188
Glyma.13g289200	13	38949725	38951429
Glyma.13g289300	13	38954005	38959030
Glyma.13g289400	13	38961249	38964078
Glyma.13g289500	13	38973746	38974468
Glyma.13g289600	13	38976043	38980726
Glyma.13g289700	13	38982054	38982920
Glyma.13g289800	13	38983815	38988697
Glyma.13g289900	13	39001214	39005828
Glyma.13g290000	13	39009842	39019837
Glyma.13g290100	13	39027688	39031543
Glyma.13g290200	13	39034517	39035383
Glyma.13g290300	13	39037773	39038287
Glyma.13g290400	13	39049076	39064301
Glyma.13g290500	13	39067810	39072587
Glyma.13g290600	13	39081781	39082309
Glyma.13g290700	13	39106079	39112900
Glyma.13g290800	13	39113910	39114984
Glyma.13g290900	13	39120795	39124124
Glyma.13g291000	13	39127484	39132434
Glyma.13g291100	13	39133455	39133865
Glyma.13g291200	13	39136442	39139729
Glyma.13g291300	13	39150251	39154073
Glyma.13g291400	13	39162133	39164773
Glyma.13g291500	13	39166219	39170021
Glyma.13g291600	13	39170818	39175252
Glyma.13g291700	13	39184269	39188798
Glyma.13g291800	13	39190331	39193461
Glyma.13g291900	13	39194019	39195665
Glyma.13g292000	13	39200082	39201006
Glyma.13g292100	13	39203986	39205225
Glyma.13g292200	13	39205743	39211521
Glyma.13g292300	13	39215403	39216108
Glyma.13g292400	13	39224711	39225630
Glyma.13g292500	13	39246473	39249825
Glyma.13g292600	13	39257407	39261650
Glyma.13g292700	13	39261955	39263327
Glyma.13g292800	13	39277130	39281224
Glyma.13g292900	13	39289151	39290067
Glyma.13g293000	13	39290833	39291865
Glyma.13g293100	13	39296979	39300053
Glyma.13g293200	13	39306388	39308830
Glyma.13g293300	13	39306899	39307857
Glyma.13g293400	13	39309450	39311974
Glyma.13g293500	13	39318403	39319927
Glyma.13g293600	13	39321355	39324767
Glyma.13g293700	13	39331142	39332132
Glyma.13g293800	13	39343173	39346777
Glyma.13g293900	13	39349460	39351929
Glyma.13g294000	13	39352609	39355045
Glyma.13g294100	13	39360925	39364612
Glyma.13g294200	13	39378380	39379287
Glyma.13g294300	13	39386818	39391231
Glyma.13g294400	13	39397457	39399123
Glyma.13g294500	13	39401366	39405218
Glyma.13g294600	13	39405940	39409190
Glyma.13g294700	13	39409757	39411569
Glyma.13g294800	13	39420006	39423121
Glyma.13g294900	13	39424826	39427503
Glyma.13g295000	13	39428774	39433867
Glyma.13g295100	13	39436754	39451888
Glyma.13g295200	13	39462667	39465712
Glyma.13g295300	13	39473298	39479928
Glyma.13g295400	13	39485263	39486842
Glyma.13g295500	13	39488893	39492075
Glyma.13g295600	13	39493220	39504267
Glyma.13g295700	13	39509356	39510776
Glyma.13g295800	13	39511822	39512055
Glyma.13g295900	13	39515313	39519578
Glyma.13g296000	13	39520984	39522450
Glyma.13g296100	13	39529215	39530211
Glyma.13g296200	13	39540769	39543711
Glyma.13g296300	13	39544249	39546318
Glyma.13g296400	13	39546927	39552438
Glyma.13g296500	13	39557924	39559339
Glyma.13g296600	13	39568037	39572454
Glyma.13g296700	13	39572455	39573737
Glyma.13g296800	13	39575409	39575816
Glyma.13g296900	13	39576148	39594946
Glyma.13g297000	13	39597022	39605814
Glyma.13g297100	13	39600226	39605930
Glyma.13g297200	13	39606796	39610638
Glyma.13g297300	13	39622263	39622910
Glyma.13g297400	13	39623739	39624856
Glyma.13g297500	13	39632130	39640099
Glyma.13g297600	13	39633345	39634550
Glyma.13g297700	13	39643740	39646111
Glyma.13g297800	13	39650874	39653153
Glyma.13g297900	13	39655238	39655486
Glyma.13g298000	13	39657343	39660414
Glyma.13g298100	13	39671154	39674089
Glyma.13g298200	13	39676082	39678432
Glyma.13g298300	13	39681064	39684486
Glyma.13g298400	13	39684841	39687061
Glyma.13g298500	13	39687840	39690234
Glyma.13g298600	13	39703251	39704510
Glyma.13g298700	13	39715225	39719113
Glyma.13g298800	13	39723376	39724074
Glyma.13g298900	13	39724573	39725368
Glyma.13g299000	13	39728406	39730326
Glyma.13g299100	13	39735883	39739935
Glyma.13g299200	13	39750734	39751715
Glyma.13g299300	13	39758271	39762979
Glyma.13g299400	13	39766325	39767241
Glyma.13g299500	13	39769470	39771573
Glyma.13g299600	13	39772234	39776252
Glyma.13g299700	13	39779876	39784732
Glyma.13g299800	13	39796848	39797552
Glyma.13g299900	13	39805231	39809052
Glyma.13g300000	13	39814177	39821071
Glyma.13g300100	13	39823135	39828733
Glyma.13g300200	13	39831266	39832889
Glyma.13g300300	13	39834306	39836689
Glyma.13g300400	13	39839869	39840755
Glyma.13g300500	13	39843948	39846585
Glyma.13g300600	13	39848382	39851722
Glyma.13g300700	13	39852898	39856560
Glyma.13g300800	13	39859041	39861201
Glyma.13g300900	13	39864144	39864667
Glyma.13g301000	13	39865677	39868453
Glyma.13g301100	13	39870632	39883156
Glyma.13g301200	13	39883555	39884766
Glyma.13g301300	13	39889141	39893146
Glyma.13g301400	13	39894858	39895666
Glyma.13g301500	13	39901830	39902099
Glyma.13g301600	13	39903118	39903837
Glyma.13g301700	13	39904865	39906079
Glyma.13g301800	13	39908209	39908481
Glyma.13g301900	13	39910646	39911395
Glyma.13g302000	13	39913856	39914813
Glyma.13g302100	13	39924081	39927914
Glyma.13g302200	13	39928925	39936128
Glyma.13g302300	13	39938584	39941186
Glyma.13g302400	13	39947028	39948725
Glyma.13g302500	13	39956933	39958643
Glyma.13g302600	13	39960876	39962712
Glyma.13g302700	13	39966282	39967688
Glyma.13g302800	13	39975227	39979846
Glyma.13g302900	13	39981657	39984723
Glyma.13g303000	13	39995885	39998589
Glyma.13g303100	13	40007032	40010308
Glyma.13g303200	13	40014676	40016943
Glyma.13g303300	13	40044930	40046327
Glyma.13g303400	13	40047660	40050339
Glyma.13g303500	13	40051398	40053944
Glyma.13g303600	13	40062289	40066595
Glyma.13g303700	13	40079052	40080607
Glyma.13g303800	13	40087141	40092605
Glyma.13g303900	13	40099294	40100258
Glyma.13g304000	13	40113252	40117620
Glyma.13g304100	13	40118244	40119808
Glyma.13g304200	13	40122737	40123527
Glyma.13g304300	13	40128391	40130390
Glyma.13g304400	13	40133247	40135587
Glyma.13g304500	13	40139731	40145370
Glyma.13g3046002	13	40155003	40156549
Glyma.13g3046001	13	40156775	40157401
Glyma.13g304700	13	40161142	40161491
Glyma.13g304800	13	40161768	40162729
Glyma.13g304900	13	40165918	40167922
Glyma.13g305000	13	40175785	40190048
Glyma.13g305100	13	40198030	40199244
Glyma.13g305200	13	40202545	40205956
Glyma.13g3053002	13	40207450	40208724
Glyma.13g3053001	13	40208876	40211180
Glyma.13g305400	13	40212855	40214010
Glyma.13g305500	13	40218499	40220682
Glyma.13g305600	13	40221285	40222935
Glyma.13g305700	13	40223877	40224773
Glyma.13g305800	13	40228826	40229784
Glyma.13g305900	13	40232702	40233439
Glyma.13g306000	13	40235520	40237995
Glyma.13g306100	13	40241555	40243845
Glyma.13g306200	13	40245855	40248410
Glyma.13g306300	13	40254957	40256290
Glyma.13g306400	13	40256984	40261589
Glyma.13g306500	13	40267851	40277763
Glyma.13g306600	13	40276124	40277786
Glyma.13g306700	13	40278794	40283229
Glyma.13g306800	13	40284378	40289398
Glyma.13g306900	13	40290724	40292997
Glyma.13g307000	13	40297529	40299479
Glyma.13g307100	13	40308260	40309381
Glyma.13g307200	13	40310840	40313741
Glyma.13g307300	13	40316212	40317730
Glyma.13g307400	13	40318254	40319183
Glyma.13g307500	13	40319744	40319911
Glyma.13g307600	13	40323937	40327786
Glyma.13g307700	13	40333363	40333923
Glyma.13g307800	13	40336339	40336899
Glyma.13g307900	13	40339771	40340331
Glyma.13g308000	13	40348228	40349879
Glyma.13g308100	13	40351682	40354044
Glyma.13g308200	13	40389177	40396354
Glyma.13g308300	13	40397686	40399507
Glyma.13g308400	13	40402270	40408331
Glyma.13g308500	13	40413291	40419050
Glyma.13g308600	13	40425076	40426625
Glyma.13g308700	13	40427362	40435226
Glyma.13g308800	13	40439400	40440261
Glyma.13g308900	13	40457111	40461967
Glyma.13g309000	13	40467643	40467801
Glyma.13g309100	13	40474211	40476757
Glyma.13g309200	13	40482889	40486840
Glyma.13g309300	13	40509929	40514843
Glyma.13g309400	13	40514471	40514665
Glyma.13g309500	13	40521653	40522211
Glyma.13g309600	13	40521916	40525060
Glyma.13g309700	13	40532836	40540406
