num	chr	marker	cm	bp	group	h	K
1265	Chr07	07_44488152	325.956	44488152	7	h24049	0.118583052
1266	Chr07	07_44242399	327.444	44242399	7	h24048	0.103414565
1267	Chr07	07_44192767	328.635	44192767	7	h24048	0.087126151
1269	Chr08	08_622418	0	622418	8	h24083	0.106058172
1270	Chr08	08_547415	0.943	547415	8	h24083	0.039929203
1271	Chr08	08_547620	1.58	547620	8	h24083	0.056755852
1272	Chr08	08_1174126	7.115	1174126	8	h24130	0.061645739
1273	Chr08	08_1155135	8.995	1155135	8	h24130	0.051478855
1274	Chr08	08_1348740	11.08	1348740	8	h24131	0.318777238
1275	Chr08	08_1514873	11.385	1514873	8	h24153	0.370499418
1276	Chr08	08_1349588	12.227	1349588	8	h24131	0.329828999
1277	Chr08	08_1611385	12.792	1611385	8	h24153	0.231680589
1278	Chr08	08_1611383	13.339	1611383	8	h24153	0.004669041
1279	Chr08	08_1608536	13.644	1608536	8	h24153	0.14526217
1280	Chr08	08_1870605	14.576	1870605	8	h24255	0.147982138
1281	Chr08	08_1896076	16.3	1896076	8	h24255	0.014151467
1282	Chr08	08_1892288	16.58	1892288	8	h24255	0.088069332
1283	Chr08	08_1466900	19.196	1466900	8	h24153	0.081543648
1284	Chr08	08_1467057	19.525	1467057	8	h24153	0.031937738
1285	Chr08	08_1349580	21.378	1349580	8	h24131	0.032134142
1286	Chr08	08_1348817	22.255	1348817	8	h24131	0.010508052
1287	Chr08	08_1331028	23.138	1331028	8	h24131	0.026078356
1288	Chr08	08_1312942	23.703	1312942	8	h24131	0.099410739
1289	Chr08	08_1408191	24.274	1408191	8	h24153	0.201275499
1290	Chr08	08_1611399	25.136	1611399	8	h24153	0.119220597
1291	Chr08	08_1613703	25.989	1613703	8	h24153	0.001924024
1292	Chr08	08_1614733	26.887	1614733	8	h24153	0.018143503
1293	Chr08	08_1667689	28.394	1667689	8	h24153	0.073989473
1294	Chr08	08_1896075	30.418	1896075	8	h24255	0.144920026
1295	Chr08	08_2212199	32.204	2212199	8	h24255	0.124543339
1296	Chr08	08_2304036	33.478	2304036	8	h24364	0.075746101
1297	Chr08	08_2423543	34.983	2423543	8	h24364	0.070795697
1298	Chr08	08_2523847	36.596	2523847	8	h24364	0.060004292
1299	Chr08	08_2423407	38.333	2423407	8	h24364	0.116851408
1300	Chr08	08_2671924	39.746	2671924	8	h24364	0.093280153
1301	Chr08	08_2650305	41.77	2650305	8	h24364	0.117940662
1302	Chr08	08_3047783	43.535	3047783	8	h24448	0.12168491
1303	Chr08	08_3086194	45.649	3086194	8	h24448	0.042814922
1304	Chr08	08_3257475	48.188	3257475	8	h24492	0.099632111
1305	Chr08	08_3640498	51.094	3640498	8	h24501	0.120275211
1306	Chr08	08_3676493	51.425	3676493	8	h24517	0.054387241
1307	Chr08	08_3676511	52.062	3676511	8	h24517	0.186593692
1308	Chr08	08_3915706	52.703	3915706	8	h24529	0.641361851
1309	Chr08	08_3669214	52.974	3669214	8	h24501	0.807778625
1310	Chr08	08_4247422	53.793	4247422	8	h24546	0.355440069
1311	Chr08	08_4255804	55.508	4255804	8	h24546	0.125368987
1312	Chr08	08_4038718	56.391	4038718	8	h24532	0.150106908
1313	Chr08	08_4113685	57.77	4113685	8	h24545	0.176245585
1314	Chr08	08_4920419	60.476	4920419	8	h24594	0.429676251
1315	Chr08	08_4765521	60.752	4765521	8	h24572	0.407587843
1316	Chr08	08_4620261	61.324	4620261	8	h24571	0.143354684
1317	Chr08	08_4638966	61.895	4638966	8	h24571	0.084964826
1318	Chr08	08_4883954	63.681	4883954	8	h24594	0.089161746
1319	Chr08	08_5005929	66.645	5005929	8	h24594	0.08861239
1320	Chr08	08_5307602	68.862	5307602	8	h24625	0.470772284
1321	Chr08	08_5551660	69.165	5551660	8	h24653	0.490339159
1322	Chr08	08_6057656	72.053	6057656	8	h24663	0.121560036
1323	Chr08	08_6246524	74.834	6246524	8	h24663	0.197827721
1324	Chr08	08_6355662	75.167	6355662	8	h24695	0.169030937
1325	Chr08	08_6358789	75.47	6358789	8	h24695	0.069604333
1326	Chr08	08_6640926	77.659	6640926	8	h24695	0.109753364
1327	Chr08	08_6777397	79.165	6777397	8	h24696	0.209980325
1328	Chr08	08_7270752	80.663	7270752	8	h24730	0.327789175
1329	Chr08	08_6790859	82.134	6790859	8	h24698	0.651704903
1330	Chr08	08_7127984	82.479	7127984	8	h24698	0.705634853
1331	Chr08	08_7612869	83.596	7612869	8	h24761	0.232633661
1332	Chr08	08_7656665	85.001	7656665	8	h24761	0.086997148
1333	Chr08	08_8041858	87.698	8041858	8	h24804	0.138897556
1334	Chr08	08_8285888	89.506	8285888	8	h24824	0.119382403
1335	Chr08	08_8508938	91.655	8508938	8	h24851	0.080322824
1336	Chr08	08_8679327	94.652	8679327	8	h24874	0.028526822
1337	Chr08	08_8679152	95.525	8679152	8	h24874	0.647760574
1338	Chr08	08_9054795	95.815	9054795	8	h24941	0.708044686
1339	Chr08	08_9020859	96.096	9020859	8	h24915	0.118918824
1340	Chr08	08_9336594	98.793	9336594	8	h24977	0.082081089
1341	Chr08	08_9290113	99.78	9290113	8	h24952	0.035900159
1342	Chr08	08_9318625	100.934	9318625	8	h24952	0.096024329
1343	Chr08	08_9501864	102.029	9501864	8	h24980	0.083852594
1344	Chr08	08_9502316	103.272	9502316	8	h24980	0.040150135
1345	Chr08	08_9675139	105.434	9675139	8	h25019	0.076017223
1346	Chr08	08_9543200	107.264	9543200	8	h25001	0.062351848
1347	Chr08	08_9507428	107.944	9507428	8	h24980	0.131169318
1348	Chr08	08_9869217	109.669	9869217	8	h25032	0.160944113
1349	Chr08	08_10166429	112.319	10166429	8	h25063	0.120368421
1350	Chr08	08_10412148	114.23	10412148	8	h25113	0.172048014
1351	Chr08	08_10279822	114.844	10279822	8	h25063	0.226229276
1352	Chr08	08_10566998	116.056	10566998	8	h25134	0.190653982
1353	Chr08	08_10748608	117.314	10748608	8	h25167	0.14561665
1354	Chr08	08_10576771	118.484	10576771	8	h25134	0.185111232
1355	Chr08	08_10442089	119.087	10442089	8	h25113	0.134317519
1356	Chr08	08_10413969	119.708	10413969	8	h25113	0.042877116
1357	Chr08	08_10359655	121.05	10359655	8	h25113	0.143518123
1358	Chr08	08_10757609	122.664	10757609	8	h25167	0.140961329
1359	Chr08	08_10818603	124.389	10818603	8	h25179	0.153293313
1360	Chr08	08_11203204	125.807	11203204	8	h25179	0.17689732
1361	Chr08	08_11334733	127.4	11334733	8	h25302	0.041686809
1362	Chr08	08_11334232	128.021	11334232	8	h25302	0.000496036
1363	Chr08	08_11334121	128.62	11334121	8	h25302	0.0001089
1364	Chr08	08_11334112	128.897	11334112	8	h25302	0.079180898
1365	Chr08	08_11543740	130.221	11543740	8	h25302	0.101477746
1366	Chr08	08_11633037	132.222	11633037	8	h25302	0.035695603
1367	Chr08	08_11673131	133.72	11673131	8	h25302	0.041408974
1368	Chr08	08_11722906	134.608	11722906	8	h25340	0.071972707
1369	Chr08	08_11942813	137.11	11942813	8	h25349	0.079797877
1370	Chr08	08_12168750	140.261	12168750	8	h25470	0.054700356
1371	Chr08	08_12229179	141.864	12229179	8	h25470	0.085661932
1372	Chr08	08_12381914	143.007	12381914	8	h25470	0.183158027
1373	Chr08	08_12743281	144.56	12743281	8	h25470	0.177880039
1374	Chr08	08_12895273	145.795	12895273	8	h25542	0.133091039
1375	Chr08	08_13534982	150.265	13534982	8	h25620	0.115430334
1376	Chr08	08_13398620	151.819	13398620	8	h25543	0.048319353
1377	Chr08	08_13406194	152.671	13406194	8	h25543	0.039818428
1378	Chr08	08_13575775	155.068	13575775	8	h25620	0.049053969
1379	Chr08	08_13539522	156.393	13539522	8	h25620	0.159954631
1380	Chr08	08_13853134	157.465	13853134	8	h25620	0.236312401
1381	Chr08	08_13919222	157.832	13919222	8	h25620	0.094454097
1382	Chr08	08_13936665	159.807	13936665	8	h25620	0.052054884
1383	Chr08	08_14052904	161.027	14052904	8	h25620	0.206218426
1384	Chr08	08_14252397	161.656	14252397	8	h25620	0.17824442
1385	Chr08	08_14312729	163.19	14312729	8	h25725	0.045191159
1386	Chr08	08_14391554	164.734	14391554	8	h25725	0.097607777
1387	Chr08	08_14747781	167.205	14747781	8	h25726	0.092461532
1388	Chr08	08_14807046	168.659	14807046	8	h25726	0.096454247
1389	Chr08	08_15033443	170.147	15033443	8	h25777	0.139475456
1390	Chr08	08_15415245	173.158	15415245	8	h25831	0.111328534
1391	Chr08	08_15548483	174.548	15548483	8	h25832	0.070476919
1392	Chr08	08_15645356	176.696	15645356	8	h25832	0.376364781
1393	Chr08	08_16087625	177.321	16087625	8	h25959	0.555339657
1394	Chr08	08_15716820	178.241	15716820	8	h25832	0.286125561
1395	Chr08	08_15915971	179.418	15915971	8	h25832	0.161743782
1396	Chr08	08_16468004	182.996	16468004	8	h25960	0.340953729
1397	Chr08	08_16764000	183.557	16764000	8	h26012	0.370952637
1398	Chr08	08_16896427	184.175	16896427	8	h26036	0.191221626
1399	Chr08	08_17062401	185.162	17062401	8	h26037	0.167695122
1400	Chr08	08_17317427	186.687	17317427	8	h26095	0.187111584
1401	Chr08	08_17790820	188.974	17790820	8	h26117	0.181831213
1402	Chr08	08_17544379	190.547	17544379	8	h26117	0.186580957
1403	Chr08	08_17400195	191.213	17400195	8	h26095	0.183689844
1404	Chr08	08_16687253	195.938	16687253	8	h26012	0.197506917
1405	Chr08	08_17338827	198.607	17338827	8	h26095	0.142084299
1406	Chr08	08_17350279	198.893	17350279	8	h26095	0.090327077
1407	Chr08	08_17933679	203.042	17933679	8	h26175	0.116022453
1408	Chr08	08_18075674	204.595	18075674	8	h26175	0.051739083
1409	Chr08	08_18082564	205.167	18082564	8	h26175	0.058197023
1410	Chr08	08_18023294	205.735	18023294	8	h26175	0.08477647
1411	Chr08	08_18098279	206.885	18098279	8	h26184	0.038225551
1412	Chr08	08_18127723	209.503	18127723	8	h26184	0.035988706
1413	Chr08	08_18233698	211.248	18233698	8	h26184	0.307527819
1414	Chr08	08_18875052	212.405	18875052	8	h26297	0.306097154
1415	Chr08	08_18767878	214.257	18767878	8	h26297	0.55740568
1416	Chr08	08_18403233	214.602	18403233	8	h26238	0.672474599
1417	Chr08	08_20171021	220.74	20171021	8	h26662	0.240052243
1418	Chr08	08_20478953	222.343	20478953	8	h26699	0.096125251
1419	Chr08	08_20478864	222.924	20478864	8	h26699	0.03430646
1420	Chr08	08_20411705	223.905	20411705	8	h26698	0.034230391
1421	Chr08	08_20411704	224.86	20411704	8	h26698	0.079524799
1422	Chr08	08_20631191	226.24	20631191	8	h26699	0.127879549
1423	Chr08	08_20756818	227.539	20756818	8	h26742	0.065854553
1424	Chr08	08_20708205	228.928	20708205	8	h26742	0.135929309
1425	Chr08	08_20789448	229.271	20789448	8	h26742	0.178180871
1426	Chr08	08_20824940	229.568	20824940	8	h26742	0.177324111
1427	Chr08	08_20970966	230.189	20970966	8	h26769	0.36740909
1428	Chr08	08_21908350	232.065	21908350	8	h26979	0.287039589
1429	Chr08	08_21779997	233.79	21779997	8	h26897	0.145065508
1430	Chr08	08_22379924	236.571	22379924	8	h26979	0.201739099
1431	Chr08	08_22568993	237.578	22568993	8	h27164	0.096965893
1432	Chr08	08_22564737	238.267	22564737	8	h27164	0.003094613
1433	Chr08	08_22564741	238.596	22564741	8	h27164	0.017232692
1434	Chr08	08_22522019	239.836	22522019	8	h27164	0.145912215
1435	Chr08	08_23047571	241.878	23047571	8	h27243	0.208373676
1436	Chr08	08_22891223	242.859	22891223	8	h27164	5.741827758
1437	Chr08	08_34362718	243.872	34362718	8	h27507	21.35189678
1438	Chr08	08_24415412	244.189	24415412	8	h27268	17.94982105
1439	Chr08	08_30246377	245.479	30246377	8	h27507	3.216697322
1440	Chr08	08_28417294	246.435	28417294	8	h27268	2.332348522
1441	Chr08	08_24568043	247.834	24568043	8	h27268	4.232571189
1442	Chr08	08_36732536	249.963	36732536	8	h27520	4.553556991
1443	Chr08	08_32114116	251.324	32114116	8	h27507	4.494087713
1444	Chr08	08_25987839	252.419	25987839	8	h27268	4.682018407
1445	Chr08	08_24570596	252.795	24570596	8	h27268	2.329222427
1446	Chr08	08_24262050	253.142	24262050	8	h27268	5.479739579
1447	Chr08	08_31401891	253.851	31401891	8	h27507	5.867357197
1448	Chr08	08_32512057	254.518	32512057	8	h27507	12.73611406
1449	Chr08	08_24941173	254.836	24941173	8	h27268	25.4759134
1450	Chr08	08_33708690	255.159	33708690	8	h27507	13.71699524
1451	Chr08	08_33905873	255.839	33905873	8	h27507	9.119946216
1452	Chr08	08_28036250	256.166	28036250	8	h27268	9.029729116
1453	Chr08	08_27967787	256.791	27967787	8	h27268	1.508132372
1454	Chr08	08_28999674	257.146	28999674	8	h27268	2.194762554
1455	Chr08	08_39179104	264.011	39179104	8	h27606	0.971405003
1456	Chr08	08_40115682	266.047	40115682	8	h27666	0.285440827
1457	Chr08	08_40185421	266.676	40185421	8	h27666	0.056961022
1458	Chr08	08_40187403	267.326	40187403	8	h27666	0.055495942
1459	Chr08	08_40217519	267.605	40217519	8	h27666	0.097449431
1460	Chr08	08_40521344	271.099	40521344	8	h27729	0.078651593
1461	Chr08	08_40560879	271.661	40560879	8	h27729	0.04249854
1462	Chr08	08_40581814	273.09	40581814	8	h27729	0.012066401
1463	Chr08	08_40565646	274.795	40565646	8	h27729	0.014928624
1464	Chr08	08_40582618	275.628	40582618	8	h27729	0.026729675
1465	Chr08	08_40561940	276.253	40561940	8	h27729	0.182190704
1466	Chr08	08_42339015	281.617	42339015	8	h28013	0.22100914
1467	Chr08	08_42092770	283.841	42092770	8	h28013	0.099601674
1468	Chr08	08_42126570	284.223	42126570	8	h28013	0.138420619
1469	Chr08	08_43005079	288.887	43005079	8	h28014	0.124273053
1470	Chr08	08_43044441	289.541	43044441	8	h28014	0.036962907
1471	Chr08	08_43027157	290.799	43027157	8	h28014	0.025523393
1472	Chr08	08_43109532	293.007	43109532	8	h28080	0.20215545
1473	Chr08	08_43869229	295.077	43869229	8	h28083	0.18360672
1474	Chr08	08_43869300	295.415	43869300	8	h28083	0.042776223
1475	Chr08	08_43988694	296.814	43988694	8	h28083	0.178398657
1476	Chr08	08_43278025	299.432	43278025	8	h28080	0.206865766
1477	Chr08	08_43601562	301.706	43601562	8	h28083	0.129110743
1478	Chr08	08_43763537	303.103	43763537	8	h28083	0.148407149
1479	Chr08	08_43658271	303.685	43658271	8	h28083	0.155383117
1480	Chr08	08_43809341	304.848	43809341	8	h28083	0.11659803
1481	Chr08	08_44382032	310.392	44382032	8	h28239	0.122080888
1482	Chr08	08_46494970	325.392	46494970	8	h28348	0.073317405
1483	Chr08	08_46501383	326.503	46501383	8	h28348	0.113591906
1484	Chr08	08_46785454	327.786	46785454	8	h28481	0.233118058
1485	Chr08	08_46114145	330.528	46114145	8	h28347	0.264543957
1486	Chr08	08_46199424	330.828	46199424	8	h28348	0.211412711
1488	Chr09	09_359205	0	359205	9	h28588	0.091609468
1489	Chr09	09_410739	1.154	410739	9	h28589	0.047130724
1490	Chr09	09_458161	2.11	458161	9	h28589	0.08880338
1491	Chr09	09_814007	4.89	814007	9	h28645	0.064216853
1492	Chr09	09_814152	5.226	814152	9	h28645	0.083395398
1493	Chr09	09_876204	5.599	876204	9	h28654	0.109051314
1494	Chr09	09_932863	6.694	932863	9	h28654	0.048682887
1495	Chr09	09_1037977	8.998	1037977	9	h28685	0.056043826
1496	Chr09	09_1301977	12.97	1301977	9	h28686	0.068716523
1497	Chr09	09_1542132	16.354	1542132	9	h28780	0.037802295
1498	Chr09	09_1539234	16.979	1539234	9	h28780	0.002355832
1499	Chr09	09_1539097	18.809	1539097	9	h28780	0.002311029
1500	Chr09	09_1545986	20.324	1545986	9	h28780	0.055431162
1501	Chr09	09_1715346	21.917	1715346	9	h28780	0.097425985
1502	Chr09	09_2001320	25.147	2001320	9	h28834	0.058709159
1503	Chr09	09_2042014	26.556	2042014	9	h28834	0.07018323
1504	Chr09	09_1941789	27.455	1941789	9	h28834	0.124044892
1505	Chr09	09_2556374	31.954	2556374	9	h28890	0.125326991
1506	Chr09	09_2966837	35.553	2966837	9	h28949	0.070796067
1507	Chr09	09_2909768	37.625	2909768	9	h28949	0.020639824
1508	Chr09	09_2880605	39.748	2880605	9	h28949	0.036433446
1509	Chr09	09_3076799	43.066	3076799	9	h28968	0.105374482
1510	Chr09	09_3204462	43.908	3204462	9	h28968	0.130017214
1511	Chr09	09_3672384	48.224	3672384	9	h29017	0.100604291
1512	Chr09	09_3758867	49.156	3758867	9	h29017	0.046415552
1513	Chr09	09_3758835	49.994	3758835	9	h29017	0.002585071
1514	Chr09	09_3765291	51.252	3765291	9	h29017	0.006279446
1515	Chr09	09_3756854	52.388	3756854	9	h29017	0.044518972
1516	Chr09	09_3931828	54.532	3931828	9	h29118	0.10001578
1517	Chr09	09_4368563	58.22	4368563	9	h29118	0.086840776
1518	Chr09	09_4497929	60.561	4497929	9	h29154	0.035691512
1519	Chr09	09_4503346	60.897	4503346	9	h29154	0.031818291
1520	Chr09	09_4588207	62.683	4588207	9	h29162	0.063972336
1521	Chr09	09_4722284	64.35	4722284	9	h29162	0.047407156
1522	Chr09	09_4703714	65.641	4703714	9	h29162	0.020408272
1523	Chr09	09_4793769	69.048	4793769	9	h29162	0.027935017
1524	Chr09	09_4862035	71.367	4862035	9	h29162	0.014869146
1525	Chr09	09_4862234	72.029	4862234	9	h29162	0.009176299
1526	Chr09	09_4841402	73.183	4841402	9	h29162	0.101500834
1527	Chr09	09_5267711	75.488	5267711	9	h29346	0.093691474
1528	Chr09	09_5264976	76.612	5264976	9	h29346	0.184689755
1529	Chr09	09_5469732	77.17	5469732	9	h29346	0.190691203
1530	Chr09	09_5460233	77.828	5460233	9	h29346	0.085639505
1531	Chr09	09_5831480	80.195	5831480	9	h29346	0.108198411
1532	Chr09	09_5764184	81.325	5764184	9	h29346	0.054434065
1533	Chr09	09_5610817	84.435	5610817	9	h29346	0.11654338
1534	Chr09	09_6045623	86.801	6045623	9	h29380	0.286594887
1535	Chr09	09_6767213	88.654	6767213	9	h29500	0.194713449
1536	Chr09	09_6767206	89.373	6767206	9	h29500	0.067612037
1537	Chr09	09_6393744	92.135	6393744	9	h29453	0.263130125
1538	Chr09	09_7092152	93.921	7092152	9	h29511	0.873253262
1539	Chr09	09_9001996	95.33	9001996	9	h29577	1.562695574
1540	Chr09	09_7651539	96.093	7651539	9	h29526	3.425816038
1541	Chr09	09_9303092	96.418	9303092	9	h29582	2.97355928
1542	Chr09	09_7879481	98.063	7879481	9	h29538	0.721526772
1543	Chr09	09_8875904	99.788	8875904	9	h29568	0.823005065
1544	Chr09	09_9547911	100.417	9547911	9	h29582	1.244657958
1545	Chr09	09_7626797	101.769	7626797	9	h29526	0.886820307
1546	Chr09	09_8314206	103.718	8314206	9	h29554	1.015812257
1547	Chr09	09_11863456	105.832	11863456	9	h29652	0.890383936
1548	Chr09	09_11900119	106.192	11900119	9	h29652	1.299601457
1549	Chr09	09_10379226	106.801	10379226	9	h29634	2.395992754
1550	Chr09	09_11930392	107.477	11930392	9	h29652	1.479359749
1551	Chr09	09_11456228	108.191	11456228	9	h29652	0.3320662
1552	Chr09	09_11456206	108.783	11456206	9	h29652	0.000160754
1553	Chr09	09_11456295	109.096	11456295	9	h29652	0.000172425
1554	Chr09	09_11456331	109.691	11456331	9	h29652	0.603693714
1555	Chr09	09_11079645	110.003	11079645	9	h29647	4.278974573
1556	Chr09	09_21664541	111.443	21664541	9	h29931	7.278957558
1557	Chr09	09_13347325	112.597	13347325	9	h29713	3.825587737
1558	Chr09	09_13003316	113.372	13003316	9	h29712	0.275259225
1559	Chr09	09_13042558	113.74	13042558	9	h29712	0.149529473
1560	Chr09	09_12982522	114.052	12982522	9	h29712	0.441971412
1561	Chr09	09_13420254	114.685	13420254	9	h29713	1.132554019
1562	Chr09	09_15059933	115.727	15059933	9	h29771	2.063584686
1563	Chr09	09_17516478	116.689	17516478	9	h29823	4.019525234
1564	Chr09	09_11065566	117.865	11065566	9	h29647	4.088015167
1565	Chr09	09_15612614	119.555	15612614	9	h29771	3.444598516
1566	Chr09	09_12866706	120.209	12866706	9	h29704	5.819039643
1567	Chr09	09_17516358	120.834	17516358	9	h29823	4.061930407
1568	Chr09	09_17757273	121.186	17757273	9	h29823	5.033258807
1569	Chr09	09_14379717	121.546	14379717	9	h29713	6.261834247
1570	Chr09	09_18966407	123.006	18966407	9	h29835	2.536683869
1571	Chr09	09_15386783	124.859	15386783	9	h29771	1.072010994
1572	Chr09	09_15612588	125.923	15612588	9	h29771	0.925309379
1573	Chr09	09_17503297	127.077	17503297	9	h29823	3.18914551
1574	Chr09	09_21205155	127.858	21205155	9	h29905	4.441933742
1575	Chr09	09_24367006	128.621	24367006	9	h29936	3.027825042
1576	Chr09	09_21746096	129.992	21746096	9	h29931	1.406614794
1577	Chr09	09_20653415	131.204	20653415	9	h29904	0.450776855
1578	Chr09	09_20653416	131.782	20653416	9	h29904	0.05232078
1579	Chr09	09_20752196	132.726	20752196	9	h29904	0.415844002
1580	Chr09	09_20314513	133.328	20314513	9	h29866	0.826722757
1581	Chr09	09_22683311	135.885	22683311	9	h29936	1.358202007
1582	Chr09	09_24561028	136.934	24561028	9	h29936	1.513159652
1583	Chr09	09_21614895	139.317	21614895	9	h29905	0.618158791
1584	Chr09	09_21614901	140.529	21614901	9	h29905	4.538028818
1585	Chr09	09_30572965	141.516	30572965	9	h30075	5.001690038
1586	Chr09	09_31145126	142.133	31145126	9	h30075	0.614725475
1587	Chr09	09_30961737	142.74	30961737	9	h30075	0.151640727
1588	Chr09	09_30962133	143.082	30962133	9	h30075	3.392502235
1589	Chr09	09_28486029	143.447	28486029	9	h30031	3.59024665
1590	Chr09	09_29115904	145.035	29115904	9	h30031	0.266621436
1591	Chr09	09_28761437	147.63	28761437	9	h30031	0.168158657
1592	Chr09	09_28487819	149	28487819	9	h30031	0.100107379
1593	Chr09	09_28487973	149.312	28487973	9	h30031	2.741573106
1594	Chr09	09_22111648	150.475	22111648	9	h29931	2.944423037
1595	Chr09	09_22248129	150.811	22248129	9	h29936	0.762758309
1596	Chr09	09_23422299	151.86	23422299	9	h29936	8.141247153
1597	Chr09	09_27940924	152.158	27940924	9	h30031	8.557180839
1598	Chr09	09_24930237	153.701	24930237	9	h29936	1.108281344
1599	Chr09	09_24604360	154.929	24604360	9	h29936	0.509212945
1600	Chr09	09_23889712	155.878	23889712	9	h29936	0.616237996
1601	Chr09	09_23532063	156.624	23532063	9	h29936	0.549855035
1602	Chr09	09_23068708	157.371	23068708	9	h29936	0.870610925
1603	Chr09	09_21998216	158.326	21998216	9	h29931	1.527106182
1604	Chr09	09_25478117	160.126	25478117	9	h29936	1.864603452
1605	Chr09	09_26961554	160.952	26961554	9	h30031	2.626501002
1606	Chr09	09_34352777	163.09	34352777	9	h30172	2.03834514
1607	Chr09	09_33896739	163.826	33896739	9	h30157	0.338398665
